"langid","surface","auto","count","filename"
"cym","gymrodd","unk","1","30"
"cym","Gymry","Welsh_people.N.M.PL+SM","13","3,5,6,22,24,32,39,41,42"
"cym","gymryd","take.V.INFIN+SM","7","8,25,30"
"cym","gymyd","unk","2","7,32"
"cym","gymylog","unk","1","32"
"cym","gymysg","mixed.ADJ+SM","2","23,31"
"cym","gymysgu","mix.V.INFIN+SM","6","19,24,31,42"
"cym","gyna","unk","2","5,12"
"cym","gyndda","unk","1","37"
"cym","gynhadledd","conference.N.F.SG+SM","1","25"
"cym","gynharach","early.ADJ.COMP+SM","2","8,11"
"cym","gynna","with_her.PREP+PRON.F.3S.NSTAN","5","12,19,32,34,39"
"cym","gynnar","early.ADJ+SM","21","1,7,8,9,11,12,14,19,33,35,41,42"
"cym","gynnau","just_now.ADV","1","23"
"cym","gynnes","warm.ADJ+SM","2","4,14"
"cym","gynni","with_her.PREP+PRON.F.3S","2","8,16"
"cym","gynnig","offer.V.INFIN+SM","2","2,7"
"cym","gynno","with_him.PREP+PRON.M.3S","7","5,12,21,36"
"cym","gynnof","unk","1","12"
"cym","gynnon","with_us.PREP+PRON.1P[or]with_them.PREP+PRON.3P","10","4,5,8,10,12,16,24,31,34"
"cym","gynnwys","content.N.M.SG+SM[or]contain.V.INFIN+SM","1","10"
"cym","gynradd","primary.ADJ+SM","1","10"
"cym","gynt","earlier.ADJ+SM","6","1,6,7,20,35,42"
"cym","gynta","first.ORD+SM","25","2,4,6,7,8,11,12,18,19,22,23,24,30,37,39,42"
"cym","gynted","(as) soon.ADV+SM","2","8"
"cym","gynulleidfa","audience.N.F.SG+SM","1","22"
"cym","gyraedd","unk","2","11,14"
"cym","gyrans","unk","1","35"
"cym","gyrens_du","unk","1","14"
"cym","gyrraeson","arrive.V.13P.PAST.SPOKEN+SM","1","42"
"cym","gyrrhaeddodd","unk","1","35"
"cym","gyrrodd","drive.V.3S.PAST","1","18"
"cym","gyrru","drive.V.INFIN","30","2,3,4,6,9,10,11,16,18,22,24,30,31,32,33,35,36,42"
"cym","gysgod","shadow.N.M.SG+SM","1","23"
"cym","gysgu","sleep.V.INFIN+SM","17","6,10,11,19,21,22,31,34,35"
"cym","gyson","constant.ADJ+SM[or]even.ADJ+SM","3","6,24"
"cym","gystadlu","compete.V.INFIN+SM","1","20"
"cym","gystal","so good.ADJ+SM","2","6,25"
"cym","gywbod","unk","1","39"
"cym","gywilydd","unk","1","39"
"cym","gywir","correct.ADJ+SM","1","6"
"cym","ha","summer.N.M.SG","10","24,27"
"cym","había","unk","15","27"
"cym","habas","unk","2","9,27"
"cym","gwydr","glass.N.M.SG","4","7,23,24"
"cym","habrán","unk","1","27"
"cym","hacer","acre.N.F.SG+H","3","27"
"cym","hadyn","unk","2","23"
"cym","hacía","unk","4","18,27"
"cym","haciendo","unk","6","27"
"cym","hadau","unk","3","21,23"
"cym","haearn","iron.N.M.SG","3","41"
"cym","haen","layer.N.F.SG","1","11"
"cym","haf","summer.N.M.SG","15","1,3,9,20,21,22,23,28,31,34,37"
"cym","hall","unk","1","24"
"cym","Haf","name","1","2,21"
"cym","hambygio","tease.V.INFIN","1","11"
"cym","hambygio'r","unk","1","24"
"cym","hamser","time.N.M.SG+H","1","5"
"cym","han","unk","3","27"
"cym","hanesion","storys.N.M.PL","4","4,11"
"cym","hanes","story.N.M.SG","89","3,4,6,11,14,19,20,22,23,24,25,26,28,31,35,36,37"
"cym","hanesyddol","historical.ADJ","3","24,33,37"
"cym","hanner_dydd","unk","1","37"
"cym","hanodd","difficult.ADJ+H","7","2,11,42"
"cym","hanrhydeddu","honour.V.INFIN+H","2","42"
"cym","happy","unk","1","10"
"cym","hapus","happy.ADJ","39","2,5,7,10,12,14,22,25,26,28,30,31,32,33,35,37,38,39,41"
"cym","harferion","habits.N.M.PL+H","1","5"
"cym","Harri_Morgan","name","1","9"
"cym","hasta","unk","8","27"
"cym","haul","sun.N.M.SG","25","1,2,4,7,9,22,23,30,34,38,39,41"
"cym","hastio","unk","1","20"
"cym","hawdd","easy.ADJ","37","2,5,8,9,12,18,21,22,24,26,28,32,35,36,37,39,42"
"cym","hawddach","unk","1","41"
"cym","hawl","right.N.F.SG","3","26"
"cym","haws","easier.ADJ","4","2,9,37,38"
"cym","hawsach","unk","2","32,41"
"cym","haya","unk","1","27"
"cym","heb","without.PREP","65","3,5,6,8,9,11,14,16,18,20,21,22,24,25,26,28,30,31,32,34,35,36,39"
"cym","heblaw","without.PREP","8","3,5,6,11,22,23,24,31"
"cym","hecho","unk","3","27"
"cym","hedd","unk","1","37"
"cym","heffer","unk","2","41"
"cym","heffrod","unk","2","32"
"cym","hefo","with.PREP+H","17","2,3,8,10,11,12,22,24,30,37"
"cym","hefyd","also.ADV","375","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","hei","sow.V.2S.PRES","6","20,33,37"
"cym","hela","hunt.V.INFIN","7","3,6"
"cym","helara","unk","1","27"
"cym","help","help.N.SG","12","6,14,18,19,21,22,24,30,35,41"
"cym","helpio","help.V.INFIN","1","42"
"cym","Helen","name","1","6,14"
"cym","helpu","help.V.INFIN","63","3,6,7,8,11,12,14,19,20,21,22,23,28,30,32,35,36,37,38,39,41,42"
"cym","hen","old.ADJ","157","1,3,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,30,31,32,33,35,36,37,38,39,42"
"cym","henaf","old.ADJ.SUP","1","3"
"cym","henaint","unk","2","30"
"cym","hendre","unk","1","23"
"cym","hennaf","unk","1","39"
"cym","heno","tonight.ADV","27","1,4,11,12,24,25,26,30,31,32,33,35,38,39"
"cym","Hendre","name","1","10,11"
"cym","henw","name.N.M.SG+H","5","15,16,22,24"
"cym","hermosas","unk","2","27"
"cym","hetiau","unk","1","23"
"cym","het","hat.N.F.SG","5","3,11,22,23"
"cym","heulog","unk","2","22"
"cym","hewl","unk","7","18,33"
"cym","hewlydd","unk","1","18"
"cym","hicieron","unk","1","27"
"cym","hirdaith","unk","1","36"
"cym","hijo","unk","2","27"
"cym","hir","long.ADJ","42","1,2,3,6,7,8,9,11,15,19,21,22,26,30,31,34,41,42"
"cym","hipocrisía","unk","1","16"
"cym","Hirdaith_Edwin","name","3","24"
"cym","hithau","she also.PRON","3","6,22,23"
"cym","hitio","unk","2","11"
"cym","hoes","be.V.3S.PRES.INDEF+H","1","31"
"cym","hoff","preferred.ADJ[or]favourite.ADJ","7","19,26,30"
"cym","hoffi","like.V.INFIN","93","1,4,5,7,12,14,16,19,20,21,22,23,24,28,30,34,35,37,38,39,41"
"cym","hoffwn","like.V.1S.IMPERF","5","28,37,38,41"
"cym","hofrenydd","unk","1","26"
"cym","hogan","girl.N.F.SG","56","2,3,6,7,8,9,10,11,14,16,19,21,22,24,26,30,31,34,39,41"
"cym","hogyn","lad.N.M.SG","29","4,7,11,16,18,20,23,26,30,31,32,39"
"cym","hoja","unk","1","27"
"cym","hôl","track.N.M.SG+H","4","3,23"
"cym","hojas","unk","1","27"
"cym","holau","unk","2","11,31"
"cym","holides","unk","2","5,36"
"cym","hollol","completely.ADJ","2","31"
"cym","home","unk","3","2,31,42"
"cym","homely","unk","1","15"
"cym","honna","claim.V.2S.IMPER","6","19,25,34,42"
"cym","honno","that.PRON.F.SG","14","2,5,6,8,11,19,24,30,31,42"
"cym","hora","unk","3","15,27"
"cym","horrible","unk","1","28"
"cym","horneritos","unk","1","27"
"cym","hosbital","hospital.N.F.SG","7","3,8"
"cym","hosan","unk","5","11"
"cym","hotéls","unk","1","36"
"cym","hotel","unk","3","2,38"
"cym","hour","unk","1","9"
"cym","house","unk","1","8"
"cym","hufen","cream.N.M.SG","22","4,9,14,19,24,31,39"
"cym","hoy","unk","7","27,41"
"cym","hugain","twenty.NUM+H","3","1,26,38"
"cym","huh","huh.IM","1","6,12,19,22,28,32,34"
"cym","Hughes","name","1","6,8,42"
"cym","habrá","unk","2","27"
"cym","hunan_ddewisiad","unk","4","15"
"cym","hunangofiant","unk","2","31,36"
"cym","hunaniaeth","unk","1","37"
"cym","Huwsys","name","1","8"
"cym","hwnna","that.ADJ.DEM.M.SG.SPOKEN","5","10,18,36,42"
"cym","hwnnw","that.ADJ.DEM.M.SG","2","11,42"
"cym","hwnne","unk","1","28"
"cym","hwyaden","unk","1","8"
"cym","hwy","they.PRON.3P","1","6"
"cym","hwyl","fun.N.F.SG","38","1,2,5,7,9,11,12,14,21,26,33,39,42"
"cym","hwyliau","unk","3","32"
"cym","hwylio","sail.V.INFIN","1","23"
"cym","hwylus","convenient.ADJ","6","3,5,7"
"cym","hwyr","late.ADJ","27","2,6,9,12,15,18,23,24,26,28,31,35,37,39,42"
"cym","hwyrach","late.ADJ.COMP[or]perhaps.ADV","40","4,5,8,12,19,21,24,25,26,30,32,42"
"cym","hyacinth","unk","1","30"
"cym","hyd","length.N.M.SG","38","2,3,4,5,6,8,9,11,12,14,16,19,22,31,32,35,42"
"cym","hyblyg","flexible.ADJ","1","37"
"cym","Hydre","name","1","35"
"cym","hydref","autumn.N.M.SG","5","37"
"cym","Hydref","October.N.M.SG","9","6,14,20,24,37,42"
"cym","hydryd","unk","1","42"
"cym","hyfforddiant","training.N.M.SG","1","4"
"cym","hyfryd","delightful.ADJ","51","2,3,5,11,14,15,20,24,26,30,34,35,37,39,42"
"cym","hyll","ugly.ADJ","3","2,16,24"
"cym","hymyl","edge.N.F.SG+H","1","32"
"cym","hŷn","older.ADJ","1","14"
"cym","hyna","there.ADV+H","5","8,24"
"cym","hynach","unk","3","20,22,30"
"cym","hynaf","older.ADJ","5","6,10,26"
"cym","hynan","unk","1","5"
"cym","hynnach","old.ADJ.COMP.NSTAN","1","2"
"cym","hynnaf","unk","3","11"
"cym","hynod","remarkable.ADJ","3","24,25"
"cym","hysbysebu","advertise.V.INFIN","3","34"
"cym","i","I.PRON.1S","3139","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","ia","yes.ADV","2827","1,2,3,4,5,6,7,8,9,10,11,12,14,15,18,19,20,21,22,23,25,26,28,29,30,31,32,33,34,37,38,39,42"
"cym","I","name","1","37"
"cym","ìa","name","2","19,32"
"cym","iach","healthy.ADJ","2","26,32"
"cym","iachawdwriaeth","salvation.N.F.SG","1","2"
"cym","iaith","language.N.F.SG","36","1,3,4,5,6,11,15,25,26,28,30,34,35,38,39,42"
"cym","iar","unk","2","9,28"
"cym","iâr","hen.N.F.SG","2","6,12"
"cym","iau","liver.N.M.SG[or]yoke.N.F.SG","3","30"
"cym","Iau","Thursday.N.M.SG","22","7,8,12,14,19,20,23,24,29,34"
"cym","iddi","to_her.PREP+PRON.F.3S","97","2,3,5,6,7,8,9,11,14,16,18,19,20,21,22,23,24,25,28,30,31,32,34,36,38,39,42"
"cym","iddo","to_him.PREP+PRON.M.3S","55","1,4,6,8,11,14,15,16,18,22,23,24,25,28,30,31,32,33,35,36,37,42"
"cym","iddych","to_you.PREP+PRON.2P.SPOKEN","1","6"
"cym","ido","unk","2","27"
"cym","ieir","hens.N.F.PL","6","6,11"
"cym","iechyd","health.N.M.SG","10","2,4,5,6,16,26"
"cym","ieithiau","unk","3","42"
"cym","ienga","young.ADJ.SUP","2","2,20"
"cym","iengach","young.ADJ.COMP","3","2,6,30"
"cym","iengaf","unk","2","26,39"
"cym","Iesu","name","2","5,8"
"cym","Iesu_Grist","name","3","22"
"cym","ieuenctid","youth.N.M.SG","1","3"
"cym","ifanc","young.ADJ","58","2,3,6,7,9,11,14,20,22,23,24,26,28,29,30,31,32,34,37,39,41,42"
"cym","ifancach","unk","1","26"
"cym","ifance","unk","1","42"
"cym","i_fewn","in.ADV","21","3,7,11,18,19,23,26,30,37,42"
"cym","i_ffwrdd","unk","11","5,8,12,23,24,28,30,36"
"cym","i_fyny","up.ADV","18","2,5,11,18,23,26,36,37"
"cym","i_lawr","down.ADV","20","2,3,7,8,11,14,18,19,23,26,33,42"
"cym","ill","unk","1","24"
"cym","i_mewn","unk","3","18,24,26"
"cym","impresionantes","unk","1","27"
"cym","i'n","unk","1","29"
"cym","india","unk","2","11"
"cym","india_corn","unk","1","6"
"cym","injan","engine.N.F.SG","1","10"
"cym","innau","I also.PRON","1","14"
"cym","inni","to_us.PREP+PRON.1P","4","2,20,42"
"cym","interest","unk","5","24,35,39"
"cym","interesting","unk","1","22"
"cym","invernáculo","unk","1","27"
"cym","invernadero","unk","1","27"
"cym","intrest","unk","3","7,12,22"
"cym","Ionawr","January.N.M.SG","6","6,9,14,28,29,38"
"cym","is","lower.ADJ","2","35,37"
"cym","isa","lowest.ADJ.SPOKEN","1","6"
"cym","isel","low.ADJ","5","23,25,31,34"
"cym","isie","unk","1","19"
"cym","ista","unk","10","11,32"
"cym","Italian","name","1","28"
"cym","Italy","name","1","39"
"cym","i'w","to_his/her/their.PREP+POSS.3SP","1","1"
"cym","iws","unk","2","11,24"
"cym","iwsio","use.V.INFIN","5","6,18,21,22,39"
"cym","jam","jam.N.M.SG","19","3,4,9,14,21,31,41"
"cym","Japan","name","1","2"
"cym","Japanese","name","2","2"
"cym","jeli","unk","1","21"
"cym","jelws","jealous.ADJ","2","6"
"cym","jelysrwydd","jealousy.N.M.SG","1","6"
"cym","jest","unk","3","12,19"
"cym","jig_so","unk","4","10"
"cym","Jinci_Janci","name","1","19"
"cym","jiw","unk","6","7,19"
"cym","hunan_ddewisant","unk","1","15"
"cym","joinio","join.V.INFIN","2","6"
"cym","Josephine","name","1","23"
"cym","jubilado","unk","1","27"
"cym","jubilarse","unk","1","27"
"cym","judíos","unk","1","16"
"cym","julio","unk","1","20"
"cym","Julia","name","2","6,7,32,38"
"cym","junto","unk","1","27"
"cym","Julie","name","2","14,19"
"cym","just","unk","3","19,22"
"cym","jyrsi","unk","2","24,30"
"cym","jyst","just.ADV","43","2,3,6,7,8,9,11,12,18,24,26,30,31,32,35,36,37,38,39,41"
"cym","keen","unk","1","7"
"cym","kilo","unk","1","24"
"cym","lado","unk","2","27"
"cym","knock_io","unk","1","19"
"cym","Lady","name","5","24"
"cym","ladrando","unk","2","27"
"cym","laeth","milk.N.M.SG+SM","3","22,24"
"cym","lai","smaller.ADJ.COMP+SM","15","11,14,18,23,25,34,37,39,42"
"cym","lan","shore.N.F.SG+SM","17","2,4,5,7,16,19,21,23,31"
"cym","lân","clean.ADJ+SM","9","5,16,21,22,24,30,42"
"cym","lanhau","clean.V.INFIN+SM","1","11"
"cym","lapio","wrap.V.INFIN","1","30"
"cym","laru","unk","1","31"
"cym","Latin","name","1","3"
"cym","laugh","unk","3","15,21,23"
"cym","laughs","unk","1","11"
"cym","lavar","unk","2","27,34"
"cym","lawen","merry.ADJ+SM","2","11,39"
"cym","lawer","many.QUAN+SM","26","3,5,6,7,8,11,18,21,24,31,34,42"
"cym","lawio","rain.V.INFIN+SM","1","18"
"cym","le","place.N.M.SG+SM","15","5,6,7,8,27,28,30,31,37,39"
"cym","lefelau","levels.N.F.PL","1","10"
"cym","leche","unk","4","27"
"cym","lefel","level.N.F.SG","2","11,20"
"cym","lefydd","places.N.M.PL+SM","8","5,7,30,35,39"
"cym","lego","unk","3","4"
"cym","leiaf","smallest.ADJ+SM[or]least.ADJ+SM","3","19,22,26"
"cym","lein","line.N.F.SG","1","22"
"cym","leinin","unk","1","34"
"cym","lejos","unk","2","16,27"
"cym","leña","unk","2","27"
"cym","lemwn","unk","2","31"
"cym","leni","this year.ADV","4","2,15,31"
"cym","lento","unk","1","27"
"cym","les","benefit.N.M.SG+SM","3","27,31"
"cym","lew","lion.N.M.SG+SM","2","5,11"
"cym","letys","unk","2","31,37"
"cym","li","unk","1","35"
"cym","licio","like.V.INFIN","112","2,3,4,5,6,7,9,10,11,12,14,16,18,19,20,21,22,23,24,28,30,31,32,33,35,36,39"
"cym","light","unk","1","9"
"cym","lîgs","unk","1","5"
"cym","lifft","unk","1","7"
"cym","limits","unk","1","37"
"cym","limpia","unk","1","27"
"cym","limpian","unk","1","27"
"cym","limpiarlos","unk","1","27"
"cym","limpieza","unk","1","27"
"cym","lindo","unk","6","27,38"
"cym","linyn","string.N.M.SG+SM","1","11"
"cym","linda","unk","2","9,14,20,27,38,39"
"cym","lindas","unk","3","9,20,27"
"cym","lindos","unk","1","27"
"cym","lista","unk","1","27"
"cym","listos","unk","1","27"
"cym","litr","litre.N.M.SG","8","22,31"
"cym","Liverpool","name","1","2"
"cym","liwiau","colours.N.M.PL+SM","1","4"
"cym","llacio","slacken.V.INFIN","1","31"
"cym","lladd","kill.V.INFIN","10","6,9,14,24,32,41,42"
"cym","lladdwyd","kill.V.0.PAST","1","37"
"cym","Lladin","Latin.N.F.SG","1","6"
"cym","llafur","labour.N.M.SG","1","11"
"cym","llai","smaller.ADJ.COMP","24","2,3,7,9,11,14,18,22,23,30,35,36,39,41"
"cym","llais","voice.N.M.SG","10","5,7,10,14,22,23,30"
"cym","llal","unk","1","9"
"cym","llamaron","unk","1","27"
"cym","llamas","unk","1","15"
"cym","Llanymddyfri","name","1","28"
"cym","llanw","fill.V.INFIN","2","18,33"
"cym","Llanbed","name","3","10,20,26,34"
"cym","llaw","hand.N.F.SG","6","8,24"
"cym","llawdriniaeth","operation.N.F.SG","1","15"
"cym","llawen","merry.ADJ","2","38"
"cym","llawer","many.QUAN","135","1,2,3,4,5,6,7,8,10,11,12,14,16,19,20,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,42"
"cym","llawnach","full.ADJ.COMP","1","11"
"cym","llawr","floor.N.M.SG","8","2,4,21,41"
"cym","Lle_Cul","name","1","4"
"cym","llefrith","unk","1","24"
"cym","llefydd","places.N.M.PL","18","2,4,18,20,22,23,24,26,37,39"
"cym","llega","unk","1","27"
"cym","lleill","others.PRON","16","6,7,8,11,23,26,31,35,39,42"
"cym","llegado","unk","2","27"
"cym","lleia","least.ADJ[or]smallest.ADJ","2","7,23"
"cym","llenar","unk","2","16,27"
"cym","lleni","unk","1","28"
"cym","llenw","unk","1","32"
"cym","llenwi","fill.V.INFIN","3","6,18,31"
"cym","llenyddiaeth","literature.N.F.SG","1","12"
"cym","lleol","local.ADJ","3","23,36,42"
"cym","lles","benefit.N.M.SG","6","24,30,31,32"
"cym","llestri","put_into a vessel.V.2S.PRES[or]put_into a vessel.V.2S.PRES","9","11,22,31,39"
"cym","llety","lodging.N.M.SG","1","3"
"cym","lleuad","moon.N.F.SG","3","6"
"cym","llevan","unk","1","27"
"cym","llevando","unk","1","27"
"cym","jocs","unk","3","39"
"cym","llian","unk","2","31,39"
"cym","llifogydd","floods.N.M.PL","1","35"
"cym","llinellau","lines.N.F.PL","1","26"
"cym","llithro","slip.V.INFIN","1","7"
"cym","lliw","colour.N.M.SG","7","4,23,30,34"
"cym","lliwgar","colourful.ADJ","4","4,24,36"
"cym","lliwiau","colours.N.M.PL","7","12,19,22"
"cym","llnau","unk","1","8"
"cym","lloau","calf.N.M.PL","1","3"
"cym","lloer","unk","1","14"
"cym","lloft","room.N.F.SG","1","6"
"cym","lloi","calf.N.M.PL","5","11"
"cym","llong","ship.N.F.SG","4","2,4,7"
"cym","llong_goden","unk","1","4"
"cym","llongyfarch","congratulate.V.INFIN","4","26,34,42"
"cym","llongyfarchio","unk","1","42"
"cym","lloriau","floors.N.M.PL","1","7"
"cym","llosgfynydd","unk","4","4,26,35"
"cym","llosgi","burn.V.INFIN","23","2,6,7,12,16,18,21,23,32"
"cym","llosg_mynydd","unk","2","4"
"cym","llosgodd","burn.V.3S.PAST","3","21"
"cym","llovía","unk","1","18"
"cym","llownd","unk","1","30"
"cym","lluchio","throw.V.INFIN","8","4,21,41"
"cym","lludw","unk","10","4,22,32,35"
"cym","llun","picture.N.M.SG","41","2,7,11,14,15,16,19,22,24,28,33,37,42"
"cym","Llundain","London.N.F.SG.PLACE","6","22,26,39"
"cym","lluniau","pictures.N.M.PL","37","4,7,9,10,14,19,20,22,23,24,25,28,36,37"
"cym","lluvia","unk","1","27"
"cym","llwybr","path.N.M.SG","7","11"
"cym","llwch","dust.N.M.SG","15","2,3,7,9,24,28,31,36,39"
"cym","llwyd","grey.ADJ","4","12,31,32"
"cym","llwyddo","succeed.V.INFIN","6","5,11,35,36"
"cym","llydan","wide.ADJ","4","11,35"
"cym","Llydaweg","name","2","16"
"cym","llyfrau","books.N.M.PL","12","6,19,24,29,35,36,42"
"cym","llyfrau'n","unk","1","24"
"cym","llyfrgell","library.N.M.SG","8","24,36"
"cym","llygad","eye.N.M.SG","1","7"
"cym","llygaid","eyes.N.M.PL","15","7,11,19,23,28,30,34,42"
"cym","llyncu","swallow.V.INFIN","2","8,37"
"cym","llynedd","last year.ADV","11","10,16,21,23,32,35,36,39,42"
"cym","llyniau","unk","3","7,9"
"cym","llys","court.N.M.SG","1","34"
"cym","llythyr","letter.N.M.SG","8","6,14,23,24"
"cym","llythyrau","letters.N.M.PL","5","24,36"
"cym","llythytau","unk","1","36"
"cym","llywydd","president.N.M.SG","1","5"
"cym","lo","calf.N.M.SG+SM","20","20,27"
"cym","Loegr","England.N.F.SG.PLACE+SM","1","7"
"cym","long","ship.N.F.SG+SM","1","2"
"cym","Lord","name","1","42"
"cym","lori","cut_down.V.INFIN+SM","1","35"
"cym","López","name","3","21,27"
"cym","los","unk","49","16,27"
"cym","losgi","burn.V.INFIN+SM","3","2,7"
"cym","loshin","unk","1","34"
"cym","losin","sweets.N.F.PL","2","19,28"
"cym","Loto_gair","name","2","10"
"cym","Loto_gair_a_llun","name","1","10"
"cym","lovely","unk","1","22"
"cym","loyw","unk","1","24"
"cym","lugar","unk","4","16,27"
"cym","lun","picture.N.M.SG+SM","6","2,4,24,37"
"cym","luggage","unk","1","3"
"cym","Lundain","London.N.F.SG.PLACE+SM","1","14"
"cym","lunes","unk","3","27"
"cym","lwc","luck.N.F.SG","17","6,8,11,14,26,30,35,39"
"cym","lungs","unk","1","8"
"cym","lwch","dust.N.M.SG+SM","2","2,24"
"cym","lwcus","lucky.ADJ","15","2,3,5,6,7,8,12,14,21,26,31"
"cym","lwmp","unk","1","39"
"cym","lwybr","path.N.M.SG+SM","4","11"
"cym","lwynog","unk","1","31"
"cym","lwytho","load.V.INFIN+SM","1","32"
"cym","lydan","wide.ADJ+SM","1","35"
"cym","lyfli","unk","1","37"
"cym","lyfr","book.N.M.SG+SM","6","6,36,42"
"cym","lysiau","vegetables.N.M.PL+SM","2","6"
"cym","lythyr","letter.N.M.SG+SM","1","42"
"cym","ma","unk","6","19,25,30,31"
"cym","mab","son.N.M.SG","24","6,7,14,16,18,19,24,30,36,41"
"cym","maceta","unk","1","27"
"cym","Mabli","name","1","10"
"cym","machgen","boy.N.M.SG+NM","1","6"
"cym","machine","unk","2","2"
"cym","machucaron","unk","1","27"
"cym","machlud","set.V.3S.PRES[or]set.V.INFIN","1","4"
"cym","madre","unk","4","27"
"cym","maeddu","conquer.V.INFIN[or]soil.V.INFIN+NM","1","11"
"cym","Madryn","name","1","2,7,9,14,16,34"
"cym","maen","be.V.3P.PRES.SPOKEN","374","1,2,4,5,6,7,8,9,10,12,16,18,20,22,23,24,28,33,34,35,36,38,41,42"
"cym","maes_awyr","unk","1","4"
"cym","maes","field.N.M.SG","1","14"
"cym","mag","rear.V.3S.PRES","1","7"
"cym","magu","rear.V.INFIN","16","5,11,12,18,31,35"
"cym","mai","that_it_is.CONJ.FOCUS","48","2,3,4,5,6,7,8,9,11,16,19,20,23,24,25,30,31,35,36"
"cym","Mai","May.N.M.SG","12","9,16,24,26,35,37"
"cym","mail","unk","1","30"
"cym","maint","size.N.M.SG","1","23"
"cym","maith","unk","1","19"
"cym","makeup","unk","1","38"
"cym","malu","grind.V.INFIN","1","23"
"cym","mamau","mothers.N.F.PL","7","11,14,21,34"
"cym","Mam","name","14","10,12,21,24,35,42"
"cym","lli","unk","3","24,35"
"cym","mami","unk","3","33,34,38"
"cym","mañana","unk","2","27"
"cym","manchadas","unk","1","27"
"cym","manteisio","benefit.V.INFIN","1","9"
"cym","manwfrio","unk","1","16"
"cym","manzanos","unk","1","27"
"cym","máquina","unk","1","27"
"cym","marc","mark.N.M.SG","1","6"
"cym","Marcher","name","1","36"
"cym","marcio","mark.V.INFIN","2","8,22"
"cym","margaritas","unk","1","27"
"cym","marwolaeth","death.N.F.SG","2","3"
"cym","María","name","1","9,27"
"cym","mas","bass.ADJ+NM[or]shallow.ADJ+NM","3","16,28"
"cym","Marta","name","1","8,29"
"cym","más","unk","15","20,27"
"cym","mashîns","unk","1","18"
"cym","mashîn","unk","1","8"
"cym","masîn","unk","6","18,22,32"
"cym","masîns","unk","1","31"
"cym","mater","matter.N.M.SG","2","4,6"
"cym","mawr","big.ADJ","96","1,2,3,4,5,6,7,8,9,10,11,12,18,22,24,26,28,30,31,32,33,34,35,36,37,38,39,41"
"cym","mawrth","unk","1","31"
"cym","Mauricio","name","1","18"
"cym","Mawrth","March.N.M.SG","6","29,30,37,38"
"cym","mayo","unk","1","16"
"cym","mêc","unk","2","34"
"cym","medal","unk","1","20"
"cym","medda","own.V.2S.IMPER","6","11,14,32"
"cym","meddai","say.V.3S.IMPERF","70","3,5,6,7,9,11,14,16,18,20,22,24,30,31,32,36,38"
"cym","meddal","soft.ADJ","3","20,32,34"
"cym","medden","own.V.3P.IMPER.SPOKEN","4","2,7,20,36"
"cym","meddyg","doctor.N.M.SG","4","6,10,11"
"cym","meddylia","think.V.2S.IMPER.SPOKEN","13","2,4,9,11,12,14,26,30"
"cym","meddyliais","think.V.1S.PAST","1","30"
"cym","meddyliau","thoughts.N.M.PL","3","5"
"cym","meddylie","unk","1","14"
"cym","meddyliwch","think.V.2P.IMPER","9","14,21,22,24,26"
"cym","Medi","September.N.M.SG","7","35,37"
"cym","medicine","unk","1","3"
"cym","medio","unk","2","27"
"cym","medru","be_able.V.INFIN","10","4,11,12,23,37,39"
